comment,language,confidence,likes,author,published_at
Tôi như phát điên khi nghe câu nói blackpink in your erea jump,pt,50,1,@quanledac4923,2025-07-24T02:40:15Z
Tô viciado. Escutei o dia inteiro no serviço hoje 😊,pt,28,1,@Oficiallucasgaldino,2025-07-24T02:08:18Z
100 milhões em menos de 2 semanas,pt,18,8,@Surikku17,2025-07-24T02:02:31Z
As mais lindas,pt,13,1,@malufyp,2025-07-24T00:46:56Z
"Tá parecendo q foi feito por IA vey🤡
Eu tenho problema cm mudança brusca d conceito😭",pt,32,3,@amorahkookie8797,2025-07-24T00:38:58Z
Voltando sempre para dar mais visualização para as divaaa,pt,51,1,@yasmimrocha20,2025-07-23T22:40:42Z
Estão maravilhosas! Porém achei que usaram muita inteligência artificial rsrsr,pt,39,0,@AkemiCharm,2025-07-23T20:56:13Z
"Blackpink 'in verdiği vibe hic bir grup bana vermedi şarkıları sesleri kendileri her şeyleri tek kelimeyle mükemmel bence önce yalan yok beğenmedi. Ama klipteki gibi kulağımdan aklımda sürekli ""jump"" çaldı Blackpink haklıymış ben bu şarkılarını çok beğendim ve hiç değişmeyen o cümle ""Blackpink in your area""👑",pt,34,0,@HAYATIMM_LİSAMM,2025-07-23T18:21:56Z
Alguém está vendo em 2028?😂😂😂😂 Kkkkkkk,pt,24,3,@TaynhaSilvaAProfissa,2025-07-23T17:21:28Z
Jente ninguém notou q a rose está com a roupa da rumi,pt,41,2,@sophiasilveira6252,2025-07-23T16:57:21Z
Vamos la galera estamos quase em 1 milhão,pt,14,0,@DaphynnyLayane,2025-07-23T11:26:11Z
Eso mismo bebas!!!! Rompiéndola como siempre!!🎉🎉🎉,pt,19,0,@Kittycat-e8l,2025-07-23T10:23:33Z
2 triệu người đăng ký nữa thôi cố lên blink,pt,20,2,@Oppakookie346,2025-07-23T09:05:53Z
Tôi mong chờ lâu lắm rồi❤🎉,pt,20,0,@canhphinguyen3293,2025-07-23T08:27:49Z
Baybmonster a yaptıkları klip ne bune 4 te 3 yeşil ekran birde o kafa sallayan insanlar biziz şimdi antiler dersiniz antiler blackpinki görünce niye çığlık atsı😮3 yıldır beklediğimiz klip bu deyildi blackpink e bir ömür daha borçluun vc,pt,32,0,@Nisa-m1k4d,2025-07-23T06:43:14Z
Suena como música para un mundial xd,pt,28,1,@alejandroandreorebazan3528,2025-07-23T03:26:24Z
Mê quá lun,pt,20,5,@LinhCountrysideLife,2025-07-23T01:05:58Z
"O que elas falam: 뛰어
O que eu escuto: Dior
😂😂😂😂😂😂
*Brincadeira",pt,30,1,@CarolineKachine,2025-07-23T01:00:27Z
Eu descobrindo que as pinks são IA nesse MV ;-;,pt,27,0,@Semconteúdo157-f8y,2025-07-22T22:17:01Z
"Muito Obrigadaaa por voltaremm,rainhassss!!!!
Sentimos muitas saudades!!
Amei este novo vício diário❤",pt,28,0,@Gabyxi,2025-07-22T22:16:35Z
heuuuu comment dire que jaime pas .. elle on aucun style musicale ou c'est comment ?,pt,13,0,@nyaekoshiro2845,2025-07-22T21:06:27Z
Jisoo e a Bloom das winx ❤kskssksk,pt,12,0,@jainek.4013,2025-07-22T20:26:40Z
Yg ji soo ya neden göştermedin o arka danşçı değil,pt,14,1,@Cepolat-he7rp,2025-07-22T18:59:46Z
Gerçekten çok güzel her zaman BLACKPİNK i destekliyorum!!!!,pt,20,1,@EslemAydın35,2025-07-22T18:28:38Z
Yoruma aç like gelirse o kadar dinlicem,pt,14,0,@Azraisteww1,2025-07-22T18:24:06Z
Please do a show in São Paulo ❤❤❤,pt,18,0,@ateliemariachocolate3801,2025-07-22T17:43:55Z
"Como fã Brasileiro do Blackpink, essa música é uma preciosidade. Obrigado BLACKPINK!!",pt,52,2,@RafaelCosta-pf6ti,2025-07-22T17:07:37Z
Minecraft pink tudo que você vem para cá,pt,38,0,@marceloavelar-xe6fe,2025-07-22T15:23:04Z
"Na verdade elas usaram um pouquinho de ia ,mas  a maioria elas fizeram por conya propia",pt,29,1,@sarahdourado-iz3bq,2025-07-22T15:09:48Z
ŞARKI ÇOK GÜZEL SADECE BLİNKS ÇOK NAN**R.,pt,20,1,@hanni_kitch,2025-07-22T11:01:31Z
"BLACKPINK İN YOUR AREAAAAA
      L     R
J    İ SO O
E   S       S
N  A       E
N
İ
E",pt,20,1,@incikoc355,2025-07-22T08:15:59Z
Şu an 11 gün olmasına rağmen hala 100M bile değil blackpink gibi bir grup için çok az,pt,20,2,@landofivanov,2025-07-22T07:16:23Z
ELAS ESTÃO DE VOLTAAAAA,pt,14,0,@dheny_stay,2025-07-22T03:38:38Z
alguém já pausou esse video algumas vezes pra ver a cara deles? ksksksks eu já,pt,38,0,@athenassteamsad,2025-07-22T00:48:35Z
"Top a música, gostei muito.",pt,18,1,@JosuéNunesPaulo,2025-07-21T23:24:49Z
Precisamos de um remix com a Pabllo Vittar,pt,21,1,@kittyn6015,2025-07-21T22:52:57Z
A W E S O M E,pt,16,0,@CaptainGrochat,2025-07-21T22:21:13Z
Lisa sudur iç iç kudur 💗💗,pt,20,1,@lisa_liliesblink,2025-07-21T22:19:06Z
JUMP É INCRÍVEL VCS SÃO DIVAS VEJO SUAS MÚSICAS QND EU ERA BEM PEQUENA 2018!!!!!,pt,44,1,@Hey_viihYT,2025-07-21T21:57:01Z
Eu ouvi tantas vezes seguidas que já tô  quase decorando,pt,33,0,@4Tess4,2025-07-21T20:26:52Z
"Eu vindo escutar essa música incrível, quase todos os dias ❤❤❤❤",pt,28,1,@bella.bel.13,2025-07-21T19:31:07Z
Eu entro aqui todo dia até completar 1B de visualizações ❤❤❤,pt,38,2,@marchenr3791,2025-07-21T19:17:29Z
Şarkı çok iyiii YouTube da 87 m yt müzikte 115 m ama daha fazlasını hakediyorrrrr🎀💖🫶🏻,pt,14,2,@begumranaaaa,2025-07-21T17:01:41Z
Diễn viên giống xác sống,pt,20,0,@HuyềnHoàng-H2112,2025-07-21T16:59:30Z
A yg se esforçou muito pra fracassar! Que decepção. Uma perca de tempo pra nossas meninas. Que desperdício de talento!,pt,87,0,@purosucodohumor,2025-07-21T16:48:20Z
Quem não para de ouvir essa obra prima??? 😍,pt,23,0,@lauane__duarte,2025-07-21T15:32:04Z
Sonuna kadar izledim gercekten konusu ve şarkı anlami çok guzel olmuş sizi cok seviyorum hiç hizlandirmadim sarkiniz muuqq,pt,20,0,@jenniewwxq01,2025-07-21T14:55:56Z
"Eu amei, a música perfeita para o comeback ❤ jissssoooooo❤",pt,31,0,@ingridhonorio5295,2025-07-21T14:45:23Z
Đã quá mấy chụy đẹp ơi hú hú hú hú🎉🎉🎉🎉💓💓😘😘😘😘,pt,60,0,@jennifer9579,2025-07-21T14:25:11Z
Como ninguém percebeu que a jisoo nem aparece direito,pt,32,0,@AliceVictoria-h9c,2025-07-21T14:17:26Z
Phần thông báo trên yt của c hiện đko ạ,pt,30,0,@nguyentuongvy879,2025-07-21T13:10:41Z
Eu amo uma boa música,pt,23,0,@malufyp,2025-07-21T12:16:10Z
Cậu ơi làm sao để lấy cái Xô có sương mù cho giống nước ở đâu vậy ạ,pt,40,0,@Julimeo256,2025-07-21T11:28:06Z
Çok fazla yeşil ekran kullanıldıgı için yg  den bunu beklemezdim kızlara özür borçlusun çünki onlar geri döndü,pt,40,0,@semacelik_123,2025-07-21T10:40:16Z
"Tô viciado, tofos os dias eu venho aqui ouvir rsrses😅🖤🩷",pt,18,0,@Netttoh,2025-07-21T09:25:06Z
Aaaa ganhei selo por ter sido uma das primeiras fãs até assistido o mv,pt,41,1,@cici_rosie,2025-07-21T06:01:13Z
Bu arada şarkı çok ama çook güzrl olmuşş🎉🎉❤❤,pt,20,0,@Asya-n8z,2025-07-21T05:22:05Z
Tui thuộc 1% người nghe đầu tiên của JUMP luôn á hú hú hú,pt,60,1,@Hebihebiheng,2025-07-21T03:40:50Z
"E elas não vem para o Brasil, YG??",pt,27,1,@eusoaty-s,2025-07-21T00:36:20Z
Amei o vídeo ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,pt,14,2,@maraandradedossantosandrad8618,2025-07-20T23:54:48Z
BLACKPINK é a revolução 🖤💖,pt,34,1,@natandelara4611,2025-07-20T23:35:43Z
Rosé com os cabelos pretos linda ainda mais,pt,36,2,@FranciscoFábioFerreira-d3l,2025-07-20T21:14:04Z
"Odiava, agora não mais",pt,19,0,@eliasdiogo9252,2025-07-20T19:37:50Z
Esperamos más musica,pt,14,0,@smely_Ale,2025-07-20T18:40:45Z
Por que isso tem uma vibe de 2019?,pt,34,1,@adroaldooliveira4579,2025-07-20T17:59:23Z
Mn bình luận nhiều lên để đẩy những c m t phá xuống,pt,20,1,@hoadiu4174,2025-07-20T16:32:55Z
E O DANCE PRACTICE SAI QUANDO??,pt,12,0,@yuqiistarss,2025-07-20T15:44:58Z
Cadê o povo do Brasil para falar dessa maravilha???,pt,27,0,@ESC22-hxh,2025-07-20T15:23:14Z
É uma música maravilhosa e elas voltaram como nunca mais achei muito chato não ter colocado a Jisoo na parte daquelas luzer rosas e a participação dela foi muito pouca,pt,109,0,@CLEIDIANECONCEIÇÃOSOUZA,2025-07-20T14:32:13Z
Rosenin saçı apt saçı❤,pt,20,1,@Dark_mochy,2025-07-20T14:06:24Z
Lisa tu foi muito bem na dança🎉🎉,pt,22,0,@Samsungj7-m2f,2025-07-20T13:00:52Z
Roseeeeeeee❤e❤e❤e❤e,pt,16,0,@1Thebestblink,2025-07-20T12:50:34Z
Çok güzel ben çok beğendim ❤,pt,20,0,@ElifseydaEmeklioglu,2025-07-20T12:02:48Z
Niye hiç türkçe yorum yokk❤😢,pt,20,0,@Mihrimahmisimm.m,2025-07-20T09:18:28Z
Why these girls ate as always❤,pt,13,1,@sooyaa971,2025-07-20T09:09:56Z
Yg sanırım babymoster e ilgi gôsterecem diye Blackpinki unutmuş birçok yeşil akran kullanmış Yg Blackpinkten özür borçlusun,pt,34,2,@straykidsciyizzz,2025-07-20T09:07:43Z
100M coi lâu quá vậy ytb L,pt,20,0,@thichxemphim-vn,2025-07-20T09:04:14Z
"fera demais cara, o beat me lembrou uma eletrônica russa ou polonesa, show",pt,27,0,@herenvarr,2025-07-20T07:56:43Z
Omg.... Que batidas boas e contagiante ❤,pt,13,1,@warlenribeiro7130,2025-07-20T06:24:11Z
JUMP TA HATA VAR ÇOĞUNLUKLA ŞARKILARA JENNİE BAŞLARDI GİRİŞTE AMA ŞİMDİ ROSE BAŞLAMIŞ,pt,14,2,@ChuChuWa123,2025-07-20T06:08:15Z
Кто любит Blackpink 1 патписка 🖤🩷🖤🩷🖤🩷🖤🖤🩷🖤🩷🖤🩷,ru,125,1,@Jeni.tan_08,2025-10-23T18:48:24Z
"Все какие-то с ебанцой. У одного гипер фикс на овощах, второй любит запрещённые грибы, у третьего проблемы с самооценкой (Хедзоу) любит потроллить и проконтролировать людей. Остаётся только Сетос, но и он сектант какой-то короче жесть 😢",ru,1139,0,@soggot4013,2025-10-22T06:03:00Z
Фатанов сделали зомби,ru,140,0,@JaziraBaktybekovna,2025-10-21T17:48:55Z
Для детского утренника самое оно!,ru,199,1,@rtyhfffyhbg976,2025-10-21T10:18:04Z
"ЭТО РЕАЛЬНО КРУТО БОЖ ЭТО МЯСО ЧУВАК
",ru,223,3,@МираВиноградова-ч2х,2025-10-20T20:18:54Z
"Песня топ, клип кринж",ru,139,1,@knsmoon,2025-10-20T18:02:22Z
красотки),ru,75,0,@naviorton5091,2025-10-19T19:14:23Z
❤❤❤❤❤🎉🎉🎉🎉🎉🎉йоанна,ru,65,0,@ЙоаннаТезгерова,2025-10-19T15:49:32Z
Спасибо,ru,70,0,@УляКононенко-ъ6я,2025-10-19T15:39:07Z
🎉👍 керемет,ru,70,0,@neurodivergency,2025-10-19T04:02:48Z
"Привет из России!! Но когда из пасти вылезает девочка и из ушной раковины...это пиздец, как стрёмно ))) Но музыка ТОП )",ru,569,0,@ЕвгенийИванов-щ3з,2025-10-18T23:32:53Z
"Бля, когда объявляют перерыв, мы в сварочном цеху все под эту музыку начинаем жестко флексить, начальник смены Михалыч даже гаечный ключ кидает, чтобы все делали JUMP!",ru,822,0,@hominiscognoscentis472,2025-10-18T19:46:49Z
Ни кто не знает его перевод,ru,168,0,@JanarbekNazarbaev,2025-10-18T19:19:58Z
Хуйня трек,ru,85,0,@marynakoss2012,2025-10-18T13:49:15Z
😮ужас,ru,55,0,@ШорабековаБалхия,2025-10-18T12:11:55Z
Мне совсем не понравилось 😢😢,ru,163,0,@Markley-z7c8c,2025-10-18T10:17:59Z
Вапше не интересно жаль 😢😢😢😢,ru,149,0,@Markley-z7c8c,2025-10-18T10:17:37Z
Моя систра тоже так😅,ru,134,0,@KseniaPadury,2025-10-17T19:20:04Z
Моя систра тоже так😅,ru,134,0,@KseniaPadury,2025-10-17T19:20:01Z
Эти рисоеды такие смешные🤣🤣🤣,ru,160,1,@ЯЄВЛАДАУКРАЇНИ,2025-10-17T15:02:20Z
Делай что хочешь.....,ru,119,0,@BloomLite-m5l,2025-10-17T03:57:00Z
"Вторично пиздец, но качает.",ru,159,0,@coogse,2025-10-16T17:41:55Z
ТОП ❤️‍🔥,ru,50,0,@tsvit_tereny,2025-10-16T07:06:04Z
Попса так себе..,ru,109,0,@usHanViktor,2025-10-15T16:20:06Z
Я патписалась наваш канал явас люблюю ❤❤❤❤ красотки ☺,ru,264,1,@седаАрушанян-ж7с,2025-10-14T21:32:02Z
Отвал бошки буквально,ru,140,1,@SumayMls,2025-10-13T11:56:09Z
Я охуела тут за 3 мецяса 240 млн просмотров😮😮,ru,214,1,@AdemiToktobaeva,2025-10-13T09:11:08Z
"песню обожаю,но с клипа кринжую чутка...",ru,214,0,@niķ2_nX,2025-10-12T14:43:24Z
Лиса❤❤❤❤❤❤,ru,55,0,@MasaSavic-xb4sk,2025-10-12T14:08:43Z
как можно быть такими красивыми....Всем Вам спасиб!,ru,274,1,@nikilone5432,2025-10-11T22:06:00Z
Я вас люблю,ru,89,0,@Amnia-q5i,2025-10-11T19:01:36Z
я фанат клянусь,ru,109,0,@n_d7592,2025-10-11T00:45:17Z
"вы просто вау
напишите мне",ru,168,0,@heyyoo8712,2025-10-10T22:53:37Z
"Вообще разьеб
Лучший трек года 😅
Очень понравилось 😊",ru,279,0,@МаксимМинин-ц8д,2025-10-08T20:03:18Z
кто выпустил этот бред.... я ни магу,ru,189,0,@anastasia_la_se,2025-10-08T14:18:45Z
Озбек лар хам борми 🎉❤😅,ru,130,0,@РанохонСулайманова,2025-10-06T12:49:28Z
Снуп Дог хотя бы не скрывает что вызывает идеи его клипов)),ru,322,0,@viktorihei8344,2025-10-05T18:40:55Z
Привет из Украины ❤,ru,115,0,@Соня-у27,2025-10-05T15:15:41Z
Ураааа 🎉 у BLACK PINK уже 99 милионов подписчиков урааааааа❤❤❤❤🎉🎉🎉🎉 я за них рада больше чем они сами 😅 я их смотрю с 2016 года моя биаска это розэ обажаю её ❤❤❤❤❤ давайте  добьём им 100 милионов подписчиков ❤❤❤ 🎉🎉,ru,832,10,@АзаматБеркутбаев-о5е,2025-10-04T14:30:04Z
Гоё дуу болсон байна гэжээ нь ❤❤❤❤❤❤❤,ru,175,4,@khanmaral2605,2025-10-04T12:33:18Z
"что за кринж клип...
хотя песня топ вообще😰",ru,233,0,@alyonasurname,2025-10-04T10:32:28Z
Начало из Ми ми мишек😅 мультфильма,ru,185,1,@gulnazbaibakty9477,2025-10-03T21:25:07Z
Музыку на припев спиздил у. Мэрлина Мэнсона,ru,239,1,@Смирнов-о6э,2025-10-03T13:11:59Z
Сегодня видела по ТВ на канале BRIDGE,ru,174,0,@ЦырегмаДашиева-г7п,2025-10-03T12:00:29Z
Супер хит,ru,84,0,@XamidulloAbdullayev-v7d,2025-10-02T09:44:21Z
Вообще офигенно я буду на вас восхищатьсявы самая лучшая группа в мире,ru,382,1,@Жазира-й6м4в,2025-10-01T16:03:02Z
❤😂🎉Иван Николаевич Мирошниченко 04.02.2004-Чон Ахён 11.04.2007-Иван Николаевич Мирошниченко 04.02.2004❤😂🎉,ru,365,1,@Maxa-sv7xu,2025-10-01T14:41:21Z
Мне кажется либо это интро ми-ми-шек?,ru,213,0,@aigerimsharupova9208,2025-10-01T06:54:27Z
❤Алекса́ндр Алекса́ндрович Моло́чников 14.04.1992-Barbara Sprouse 08.10.1993-Алекса́ндр Алекса́ндрович Моло́чников 14.04.1992❤,ru,410,1,@Maxa-sv7xu,2025-09-29T06:31:56Z
❤Kerem Bürsin 04.06.1987-Прилучная-Брутян Зепюр Аршаковна 18.02.1996-Kerem Bürsin 04.06.1987❤🎉😂,ru,195,1,@Maxa-sv7xu,2025-09-29T05:46:31Z
❤😂🎉Вячеslava Вале́рьевич Kapeses-Машно́в 09.05.1990-Hyun-joo Hwang 04.02.1992-Вячеslava Вале́рьевич Kapeses-Машно́в 09.05.1990❤😂🎉,ru,278,1,@Maxa-sv7xu,2025-09-29T05:19:47Z
Это их самый худший клип,ru,154,0,@Duhfjnv,2025-09-28T16:56:12Z
Как увас дела❤,ru,104,0,@МаремМагомадова-б5ф1у,2025-09-28T16:34:30Z
привет мафия,ru,95,1,@petropetrovuch4568,2025-09-28T13:36:17Z
Сайн уу,ru,65,1,@ErdeneBulgana-f3t,2025-09-28T11:45:39Z
"Простите, но такое ощущение, что я только что чего - то покурила. Прям вот торкнуло наркоманией. Песня классная....частями....можно даже конец чисто слушать😅😅",ru,760,0,@assassinka666,2025-09-28T10:21:17Z
Пойдёт 👍,ru,65,0,@kukusito5335,2025-09-27T10:04:33Z
Бред,ru,55,0,@SergTishin,2025-09-26T12:04:04Z
"Мурашки от клипа, просто офигенно!❤",ru,190,1,@Katttsq_ofi20,2025-09-26T07:08:23Z
"Клип как будто из моих снов, треш 😂 песня прикольная",ru,283,0,@fatamorgana9657,2025-09-25T22:26:00Z
Шляпа!,ru,60,0,@angelodelmar5304,2025-09-25T11:33:14Z
Томирис,ru,70,1,@БаукешоваСакуша,2025-09-25T08:52:09Z
"Традиционные веера, соджу заметили?😂 Классная композиция!",ru,300,0,@РитаДегтярёва-б1щ,2025-09-25T06:05:51Z
"Почему мне слышится не jump, а Dior)",ru,153,0,@ОксанаПак-т5в,2025-09-25T04:50:15Z
"залYпа. клип как будто в капкуте сделали. ужас. и столько просмотров. но мы та все помним связи yg и этого сервиса.
настолько бездушный пустой клип.
плюс с иишком 100 процентов частино сделанный",ru,924,1,@nightmarehottub,2025-09-24T19:58:45Z
ТОПЧИК РЕАЛЬНА!!!,ru,105,0,@unshee1,2025-09-24T00:41:26Z
"качает, жесть, 10/10",ru,95,4,@beZdarr_,2025-09-23T15:35:31Z
Лучшая песня их на данный момент,ru,193,0,@АннаМихайлова-в6ц,2025-09-23T02:14:40Z
Ai дуу мөн үү эсвэл биш үү,ru,110,2,@DansBeh-b6u,2025-09-22T06:16:14Z
"Джису самая красивая и талантливая из всех. Если бы я был красивым и богатым, то 100% женился на ней ❤❤❤❤❤❤❤❤❤😍😍😍😍😍😍😍😍😍😍",ru,481,0,@waltersmithy6833,2025-09-22T05:13:15Z
Может переснимем?,ru,115,0,@47Nikita92,2025-09-21T16:15:07Z
Не уходи я ваша пиар😢,ru,133,1,@AybikeKlubnika,2025-09-21T04:38:49Z
Джысу ты уходеш,ru,109,0,@AybikeKlubnika,2025-09-21T04:38:01Z
Куртка Розе  похожа на куртку руми,ru,199,0,@Akara-c7s,2025-09-20T17:56:45Z
"Клип дерьмо, но песня топ! Обложались с клипом люто ",ru,278,0,@gorxa521,2025-09-20T05:08:07Z
"Если честно, херня полная. Бит прикольный.",ru,230,0,@tsvetkov4648,2025-09-20T03:06:26Z
Говно полнейшее отсутствие к-поп. Америка и вы это проглотили. Где старые Блэки.,ru,417,0,@ЕвгенийХомчук-л1э,2025-09-19T09:33:58Z
Богини ❤️‍🔥,ru,65,2,@rksfip,2025-09-18T18:57:57Z
Пушка 🔥🔥🔥 разрыв 💥💥💥💥💥,ru,95,0,@ЮленькаП1905,2025-09-18T14:30:55Z
"Кроме Лизы остальные пздц бревна , помогите... И Дженни, сорри, забыл её",ru,354,1,@roamitch9183,2025-09-18T12:13:19Z
Бепк❤🎉,ru,55,0,@АлександрВайлер-ч8ч,2025-09-18T10:35:59Z
Күшті❤,ru,45,0,@idzatgram,2025-09-18T05:20:45Z
Это пока лучшее что было в вашем творчестве. Наконец-то перестали пищать как уточки на которых случайно наступили. Обретайте грубину голосов - бархатный и глубокий тембр и ваш ритм сделает вас наконец-то звездами.,ru,1073,0,@antonjivel6211,2025-09-17T10:49:26Z
Клип просто отстой полнейший,ru,175,0,@АлексейКузнецов-и6ъ,2025-09-17T07:31:58Z
пиздатый дроп а дальше ничего не нужно,ru,219,2,@АндрейкаоО,2025-09-17T04:08:40Z
Ого крутой клипй,ru,115,1,@АлексейПестов-м1г,2025-09-16T18:59:09Z
"Авторы, вы там заканчивайте употреблять... такую шляпу снимать - интернет засорять мусором",ru,454,0,@MadMonkey-f6w,2025-09-16T17:29:24Z
Секунд 10,ru,65,0,@АлексейКузнецов-и6ъ,2025-09-15T15:24:49Z
Так себе,ru,79,0,@АлексейКузнецов-и6ъ,2025-09-15T15:24:39Z
спустя 2 месяца мне все еще не начало это нравиться,ru,291,1,@mariia_loskutova,2025-09-14T20:22:22Z
тя тя тя нахой!,ru,90,0,@seanblack3175,2025-09-14T17:57:02Z
у кого вы стырили эту мелодию?...,ru,174,0,@deemon0772,2025-09-14T15:24:28Z
"рекламам в начале, долго... блять",ru,179,0,@deemon0772,2025-09-14T15:22:48Z
Пиздатая песня,ru,109,0,@Venom_Drakyla,2025-09-14T09:15:30Z
"Почему так мало Джиссу, вы что офигели",ru,227,0,@kriszhilina,2025-09-14T06:54:37Z
❤моя самая любимая песня😊,ru,154,0,@AlinaShakeeva,2025-09-14T04:39:16Z
Ногти 😁👩💅 2430 !! . 14 Сентября 2025 Год .,ru,125,1,@КалустХрхрян,2025-09-14T03:16:41Z
"А вам не кажется, что нас зомбируют?",ru,203,0,@Артур-л3з7ъ,2025-09-14T01:53:27Z
корейцы всё ещё плачут? они обязатейльно поймут что они не их собственность :),ru,407,0,@deaddetective4250,2025-09-13T01:06:49Z
